Latitude, Longitude, Altitude (m), Time, Sats, Speed (m/s), Range (m), Battery (%), Roll (deg), Pitch (deg), Yaw (deg), Images, HD Signal (%), RC Signal (%), Battery Temp (C), Battery Voltage (mV), Battery Current (mA), Battery Energy (mAh), Battery Capacity (mAh), Battery Discharges, flyState, timestamp (Unix), LastUpdate (ms), radioChannel, Rc_elevator, Rc_aileron, Rc_throttle, Rc_rudder, Rc_gyro, Dronetype, Battery_Cell1 (mV), Battery_Cell2 (mV), Battery_Cell3 (mV), Battery_Cell4 (mV), Battery_Cell5 (mV), Battery_Cell6 (mV), Video, isFlying, elapsedTime (ms), gimbalPitch (deg), gimbalRoll (deg), gimbalYaw (deg), VelocityX (m/s), VelocityY (m/s), VelocityZ (m/s), GroundSmear (cm), App Version, Aircraft Name, Aircraft Firmware, Aircraft Serial Number, Battery Firmware, Battery Serial Number, Battery Lifetime (%), App_Tip, App_Warning, CurrentFlightStartingIndex, CurrentFlightLastVisitedWaypoint, PreviousFlightEndingWaypointIndex, DJIDiagnosticError, Focal Length (m)
 40.0403300, -105.5691805, 0.000, 14:31:14.085, 16, 0.14, 0.11, 98, 1.100, -0.100, 7.800, 2, --, 96, 19, 25129, -3174, 5101, 5206, 26, 11, 1570653074.086, 56, 96, 1024, 1024, 1024, 1024, 0, Matrice 100, 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4004, -89.900, 0.000, 9.800, 0.100, 0.100, -0.200, 0.1, MapPilot_4.0.8_100120193, Dendroctonus I, N/A, 041DDC1887, 03.10.00.00, 1058171200140, 94, OBSDK - Set Image Spacing to 630 cm / OBSDK - Set Imaging State / OBSDK - Get Image Spacing / OBSDK - Get Imaging State / FlightID: AE3A4F43-D2F3-46AF-9A70-A6FA2FF5474F / MissionID: B8D63E49-B160-40A6-9F9E-1794A38F0C83 / Photo / DJI_0001.jpg, Imaging Interval: 2s - Adjusted Speed: 3.15 m/s / Starting Mission from Lat/Long: 40.04034/-105.56924 Camera: Zenmuse X3 - Overlap: 95/90 - Active Connection: No -  Terrain: SRTM, 0, 0, 0, No Image Transmission Signal / Aircraft GPS Error,0.0036100
 40.0403302, -105.5691802, 0.000, 14:31:14.185, 14, 0.22, 0.13, 98, 0.600, 0.700, 8.000, 2, --, 96, 19, 25129, -3174, 5101, 5206, 26, 11, 1570653074.185, 63, 96, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4104, -89.900, 0.000, 9.800, 0.100, 0.200, -0.300, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403304, -105.5691799, 0.000, 14:31:14.285, 14, 0.22, 0.15, 98, 0.400, 1.400, 8.200, 2, --, 96, 19, 25129, -3174, 5101, 5206, 26, 11, 1570653074.286, 64, 96, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4205, -89.900, 0.000, 9.700, 0.100, 0.200, -0.400, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403305, -105.5691796, 0.100, 14:31:14.385, 15, 0.22, 0.18, 98, 0.100, 1.600, 8.200, 2, --, 96, 19, 25129, -3174, 5101, 5206, 26, 11, 1570653074.385, 64, 96, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4304, -89.900, 0.000, 9.700, 0.100, 0.200, -0.300, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403306, -105.5691793, 0.100, 14:31:14.485, 15, 0.22, 0.20, 98, -0.600, 1.700, 8.200, 2, --, 96, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.486, 56, 96, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4404, -89.900, 0.000, 9.600, 0.100, 0.200, -0.300, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403308, -105.5691791, 0.100, 14:31:14.585, 14, 0.20, 0.22, 98, -1.400, 1.800, 8.200, 2, --, 99, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.585, 53, 99, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4504, -89.900, 0.000, 9.600, 0.000, 0.200, -0.300, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403309, -105.5691789, 0.200, 14:31:14.685, 14, 0.20, 0.24, 98, -2.000, 1.700, 8.200, 2, --, 99, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.686, 56, 99, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4605, -89.900, 0.000, 9.600, 0.000, 0.200, -0.300, 0.1, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403310, -105.5691787, 0.200, 14:31:14.785, 15, 0.10, 0.26, 98, -2.400, 1.100, 8.100, 2, --, 99, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.785, 55, 99, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4704, -89.900, 0.000, 9.500, 0.000, 0.100, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403310, -105.5691785, 0.300, 14:31:14.885, 15, 0.10, 0.28, 98, -2.400, 0.800, 7.900, 2, --, 99, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.885, 56, 99, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4804, -89.900, 0.000, 9.500, 0.000, 0.100, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403311, -105.5691784, 0.300, 14:31:14.985, 14, 0.10, 0.29, 98, -2.100, 0.700, 7.800, 2, --, 99, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653074.985, 47, 99, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 4904, -90.000, 0.000, 9.500, 0.000, 0.100, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403312, -105.5691782, 0.300, 14:31:15.085, 14, 0.10, 0.31, 98, -1.600, 0.400, 7.700, 2, --, 100, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653075.086, 45, 100, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 5004, -89.900, 0.000, 9.400, 0.000, 0.100, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403313, -105.5691781, 0.300, 14:31:15.185, 14, 0.00, 0.33, 98, -1.300, 0.500, 7.600, 2, --, 100, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653075.185, 44, 100, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 5104, -89.900, 0.000, 9.400, 0.000, 0.000, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403314, -105.5691778, 0.400, 14:31:15.285, 14, 0.00, 0.34, 98, -1.100, 0.700, 7.500, 2, --, 100, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653075.286, 22, 100, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 5204, -89.900, 0.000, 9.400, 0.000, 0.000, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403314, -105.5691776, 0.400, 14:31:15.385, 15, 0.00, 0.36, 98, -1.100, 0.800, 7.400, 2, --, 100, 19, 24148, -10827, 5101, 5206, 26, 11, 1570653075.385, 36, 100, 1024, 1024, 1024, 1024, 0, , 4170, 4173, 4225, 4258, 4206, 4208, 0, 1, 5304, -89.900, 0.000, 9.300, 0.000, 0.000, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403315, -105.5691774, 0.500, 14:31:15.485, 15, 0.10, 0.38, 98, -1.200, 1.000, 7.400, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.485, 26, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5404, -89.900, 0.000, 9.300, 0.000, 0.100, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, No Image Transmission Signal / Aircraft GPS Error,0.0036100
 40.0403316, -105.5691771, 0.500, 14:31:15.585, 15, 0.10, 0.40, 98, -1.400, 1.200, 7.300, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.585, 21, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5504, -89.900, 0.000, 9.300, 0.000, 0.100, -0.600, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403317, -105.5691770, 0.600, 14:31:15.685, 15, 0.00, 0.41, 98, -1.700, 1.400, 7.300, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.685, 9, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5604, -89.900, 0.000, 9.300, 0.000, 0.000, -0.600, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403317, -105.5691769, 0.700, 14:31:15.785, 15, 0.00, 0.42, 98, -1.900, 1.500, 7.300, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.785, 11, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5704, -89.900, 0.000, 9.200, 0.000, 0.000, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403318, -105.5691768, 0.700, 14:31:15.885, 15, 0.00, 0.44, 98, -2.000, 1.500, 7.400, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.885, 9, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5804, -89.900, 0.000, 9.200, 0.000, 0.000, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403319, -105.5691766, 0.800, 14:31:15.985, 14, 0.00, 0.46, 97, -2.100, 1.600, 7.500, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653075.985, 10, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 5904, -89.900, 0.000, 9.200, 0.000, 0.000, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691765, 0.800, 14:31:16.085, 14, 0.00, 0.47, 97, -2.100, 1.800, 7.800, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 11, 1570653076.085, 11, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 6004, -89.900, 0.000, 9.200, 0.000, 0.000, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691764, 0.900, 14:31:16.185, 14, 0.00, 0.47, 97, -2.100, 1.900, 8.000, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 6, 1570653076.185, 5, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 6104, -89.900, 0.000, 9.100, 0.000, 0.000, -0.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691764, 0.900, 14:31:16.285, 14, 0.00, 0.48, 97, -2.100, 1.900, 8.100, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 14, 1570653076.285, 6, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 6204, -89.900, 0.000, 9.100, 0.000, 0.000, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691764, 0.900, 14:31:16.385, 14, 0.00, 0.48, 97, -2.100, 1.900, 8.100, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 14, 1570653076.385, 106, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 6304, -89.900, 0.000, 9.100, 0.000, 0.000, -0.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691763, 1.000, 14:31:16.485, 13, 0.00, 0.48, 97, -1.400, 1.300, 8.300, 2, --, 100, 19, 23059, -19014, 5049, 5206, 26, 14, 1570653076.485, 79, 100, 1024, 1024, 1024, 1024, 0, , 3809, 3831, 3842, 3895, 3851, 3901, 0, 1, 6404, -89.900, 0.000, 9.100, 0.000, 0.000, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403321, -105.5691763, 1.000, 14:31:16.585, 13, 0.00, 0.49, 97, -0.700, 0.800, 8.500, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653076.585, 82, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 6504, -90.000, 0.000, 9.100, 0.000, 0.000, -0.200, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403321, -105.5691763, 1.000, 14:31:16.685, 15, 0.00, 0.49, 97, -0.400, 0.600, 8.600, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653076.685, 83, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 6604, -89.900, 0.000, 9.100, 0.000, 0.000, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403321, -105.5691762, 1.100, 14:31:16.785, 15, 0.00, 0.50, 97, -0.400, 0.700, 8.600, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653076.785, 82, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 6704, -89.900, 0.000, 9.100, 0.000, 0.000, -0.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403322, -105.5691760, 1.200, 14:31:16.885, 15, 0.00, 0.51, 97, -1.200, 0.900, 8.700, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653076.885, 64, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 6804, -89.900, 0.000, 9.100, 0.000, 0.000, -0.600, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403322, -105.5691760, 1.300, 14:31:16.985, 15, 0.00, 0.52, 97, -1.400, 1.000, 8.700, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653076.985, 67, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 6904, -89.900, 0.000, 9.100, 0.000, 0.000, -0.800, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403322, -105.5691759, 1.400, 14:31:17.085, 15, 0.00, 0.53, 97, -1.500, 1.000, 8.600, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653077.085, 70, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 7004, -89.900, 0.000, 9.100, 0.000, 0.000, -1.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403323, -105.5691758, 1.500, 14:31:17.185, 15, 0.00, 0.53, 97, -1.500, 1.100, 8.500, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653077.185, 77, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 7104, -89.900, 0.000, 9.100, 0.000, 0.000, -1.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403323, -105.5691758, 1.500, 14:31:17.285, 15, 0.00, 0.53, 97, -1.500, 1.100, 8.500, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653077.285, 177, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 7204, -89.900, 0.000, 9.100, 0.000, 0.000, -1.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403323, -105.5691758, 1.700, 14:31:17.385, 15, 0.00, 0.53, 97, -1.400, 1.200, 8.200, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653077.385, 53, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 7304, -89.900, 0.000, 9.100, 0.000, 0.000, -1.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403324, -105.5691760, 1.900, 14:31:17.485, 15, 0.00, 0.53, 97, -1.100, 1.200, 8.000, 2, --, 100, 19, 22969, -19588, 5049, 5206, 26, 14, 1570653077.485, 76, 100, 1024, 1024, 1024, 1024, 0, , 3804, 3832, 3823, 3855, 3817, 3831, 0, 1, 7404, -89.900, 0.000, 9.100, 0.000, 0.000, -1.700, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403325, -105.5691761, 2.100, 14:31:17.585, 14, 0.00, 0.53, 97, -0.500, 1.200, 7.900, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653077.585, 66, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 7504, -89.900, 0.000, 9.100, 0.000, 0.000, -2.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403325, -105.5691761, 2.300, 14:31:17.685, 14, 0.00, 0.53, 97, 0.000, 1.400, 7.900, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653077.685, 55, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 7604, -89.900, 0.000, 9.100, 0.000, 0.000, -2.200, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403324, -105.5691761, 2.500, 14:31:17.785, 14, 0.00, 0.53, 97, 0.600, 1.400, 7.900, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653077.785, 55, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 7704, -89.900, 0.000, 9.100, 0.000, 0.000, -2.500, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403325, -105.5691761, 2.800, 14:31:17.885, 14, 0.00, 0.53, 97, 0.500, 1.600, 7.900, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653077.885, 42, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 7804, -89.900, 0.000, 9.100, 0.000, 0.000, -2.800, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403325, -105.5691760, 3.200, 14:31:17.985, 14, 0.00, 0.54, 97, 0.000, 1.300, 7.900, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653077.986, 41, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 7904, -89.900, 0.000, 9.100, 0.000, 0.000, -3.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403326, -105.5691759, 3.600, 14:31:18.085, 14, 0.10, 0.55, 97, -1.400, 1.400, 7.800, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653078.085, 38, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8004, -89.900, 0.000, 9.100, 0.000, 0.100, -3.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403327, -105.5691757, 4.000, 14:31:18.185, 14, 0.10, 0.57, 97, -2.800, 1.800, 7.700, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653078.186, 45, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8104, -89.900, 0.000, 9.100, 0.000, 0.100, -3.400, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403326, -105.5691754, 4.300, 14:31:18.285, 14, 0.10, 0.58, 97, -3.800, 2.100, 7.800, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653078.285, 36, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8204, -89.900, 0.000, 9.100, 0.000, 0.100, -3.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403325, -105.5691752, 4.700, 14:31:18.385, 14, 0.10, 0.59, 97, -4.200, 1.300, 8.100, 2, --, 100, 19, 22701, -18307, 5049, 5206, 26, 14, 1570653078.385, 32, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8304, -90.000, 0.000, 9.100, 0.000, 0.100, -3.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403324, -105.5691750, 5.100, 14:31:18.485, 14, 0.10, 0.60, 97, -4.300, 0.500, 8.200, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.485, 36, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8404, -89.900, 0.000, 9.100, 0.000, 0.100, -3.100, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403324, -105.5691748, 5.400, 14:31:18.585, 15, 0.10, 0.61, 97, -4.300, 1.000, 8.200, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.585, 35, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8504, -89.900, 0.000, 9.100, 0.000, 0.100, -3.100, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403323, -105.5691746, 5.700, 14:31:18.685, 15, 0.00, 0.61, 97, -3.700, 1.000, 8.100, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.685, 10, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8604, -89.900, 0.000, 9.100, 0.000, 0.000, -2.900, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403322, -105.5691744, 6.000, 14:31:18.785, 15, 0.00, 0.62, 97, -3.400, 0.600, 8.100, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.785, 25, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8704, -90.000, 0.000, 9.100, 0.000, 0.000, -2.900, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403321, -105.5691744, 6.400, 14:31:18.885, 15, 0.00, 0.62, 97, -3.500, 0.500, 8.100, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.885, 26, 100, 1024, 1024, 1024, 1024, 0, , 3766, 3781, 3773, 3831, 3726, 3755, 0, 1, 8804, -89.900, 0.000, 9.100, 0.000, 0.000, -3.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691744, 6.700, 14:31:18.985, 15, 0.00, 0.61, 97, -3.500, 0.400, 8.200, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653078.985, 26, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 8904, -89.900, 0.000, 9.100, 0.000, 0.000, -3.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691744, 6.700, 14:31:19.085, 15, 0.00, 0.61, 97, -3.500, 0.400, 8.200, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653079.085, 126, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9004, -89.900, 0.000, 9.100, 0.000, 0.000, -3.000, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403320, -105.5691743, 7.000, 14:31:19.185, 15, 0.00, 0.61, 97, -3.200, 0.600, 8.300, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653079.185, 98, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9104, -89.900, 0.000, 9.100, 0.000, 0.000, -3.000, 0.0, , , , , , , 94, , , 0, 0, 0, Aircraft GPS Error,0.0036100
 40.0403319, -105.5691743, 7.600, 14:31:19.285, 16, 0.00, 0.61, 97, -3.200, 0.900, 8.700, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653079.285, 12, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9204, -89.900, 0.000, 9.100, 0.000, 0.000, -3.100, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403319, -105.5691743, 7.600, 14:31:19.385, 16, 0.00, 0.61, 97, -3.200, 0.900, 8.700, 2, --, 100, 19, 21921, -28049, 5049, 5206, 26, 14, 1570653079.385, 112, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9304, -89.900, 0.000, 9.100, 0.000, 0.000, -3.100, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403318, -105.5691744, 8.400, 14:31:19.485, 16, 0.00, 0.60, 97, -3.600, 1.000, 8.800, 2, --, 100, 19, 22117, -28049, 5049, 5206, 26, 14, 1570653079.485, 5, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9404, -89.900, 0.000, 9.100, 0.000, 0.000, -3.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403318, -105.5691744, 8.400, 14:31:19.585, 16, 0.00, 0.60, 97, -3.600, 1.000, 8.800, 2, --, 100, 19, 22117, -28049, 5049, 5206, 26, 14, 1570653079.585, 105, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9504, -89.900, 0.000, 9.100, 0.000, 0.000, -3.300, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403318, -105.5691745, 8.700, 14:31:19.685, 16, 0.00, 0.59, 97, -3.300, 1.400, 9.000, 2, --, 100, 19, 22117, -28049, 5049, 5206, 26, 14, 1570653079.685, 93, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9604, -89.900, 0.000, 9.200, 0.000, 0.000, -3.200, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
 40.0403317, -105.5691745, 9.100, 14:31:19.785, 16, 0.00, 0.59, 97, -2.600, 1.400, 9.300, 2, --, 100, 19, 22117, -28049, 5049, 5206, 26, 14, 1570653079.785, 92, 100, 1024, 1024, 1024, 1024, 0, , 3630, 3642, 3656, 3708, 3617, 3668, 0, 1, 9704, -89.900, 0.000, 9.100, 0.000, 0.000, -3.100, 0.0, , , , , , , 94, , , 0, 0, 0, ,0.0036100
